videoId,title,channelId,channelTitle,publishedAt,duration_sec,categoryId,viewCount,likeCount,commentCount,subscriberCount
n6U-P9UKmvw,#shorts 🩳🩳🩳,UCNjfCzxtOdQFiIlugz6W7fQ,UD its Umesh,2026-04-15 07:16:03 AM,32,22,1686,15,0,13300
dYsIWg6Z_70,🔥 Electric Car Life 🤯 #telugufacts #shorts #trending,UCQdlpsMSY0rRqzKCD2vcZWg,Rns sujan facts,2026-04-15 07:15:08 AM,24,27,813,25,0,68300
TBnRFp_gYr4,The worst no-ball ever in cricket! ⭐ #cricket #funny #shorts,UC_cpVtojT8StRn0fJTtF8WQ,Hs Sporty 🏏 ,2026-04-15 07:14:35 AM,53,22,243,,0,61800
ImMoH7xHyAU,CSK vs KKR – 32 run ki zabardast jeet 🔥 #ipl2026 #shorts,UC8f8ql-batXOwD--ohLqjLg,CRICKET INDIA    . 87K views . 4 hours ago,2026-04-15 07:12:18 AM,18,17,2397,13,0,299
RMlEI2HvcJs,Hulk ki car chori😱 Indian teft auto💥 #gta #newupdate #shorts #hulk #car #chori #gaming,UCkGSDTIQz7zkbLAo7Rei3KA,ChintuPlaysYT,2026-04-15 07:11:12 AM,36,20,284,6,0,5050
ewRrj8Uzxwk,Bole baba ka boll do 😂 #shortsfeed #funny #youtubeshorts #shorts #comedy #fyp #fun #video ￼￼￼￼￼￼￼￼,UCBa4cZXGfm8EvBZWqc2W9xQ,pkli21pk ,2026-04-15 07:10:02 AM,21,23,1098,9,0,2770
n7V6IFF5A0o,किससे शादी करूँ 🥰पार्ट-२ #trending #shorts #story,UCBEFDEjxdvCaH3vW3VjO8ug,Sandeep Gupta,2026-04-15 07:09:19 AM,90,24,6177,255,1,6270000
jN_Soey4mRE,Kalu Ka Tractor 😱🔥#indianvechilesimulator3d #shorts #viral #nishudaswal #gamingshorts  #tractor,UCFIMFCcbDmtPZQHg37b1tDw,SR Gamer 10      ,2026-04-15 07:08:34 AM,28,20,212,1,0,8730
grYB5nqdVo0,Ronaldo vs Messi Truth 😱 #shorts #ronaldo #messi #messivsronaldo #football,UCHarGqh7-COKq_7CPWI2dgA,Factopedia,2026-04-15 07:08:48 AM,22,27,248,4,0,171000
UyPEz1HAzS0,😄 #shorts #viralvideo #effect,UCAQCzO5cIsNFX_6QevqdCpw,GodlLeoo Gaming ,2026-04-15 07:07:16 AM,27,20,308,,0,13500
R3-lIyLv3No,Jhankaro jhankaro 😜❤️ #shorts #bnfunnyhouse #love #viral,UCcbFsSDV3N07cuzg8o69Xzg,BN Funny House,2026-04-15 07:05:01 AM,28,24,9000,,0,1400000
S5CHwmiYViQ,Jhankaro Jhankaro 😳🤪 #shorts #funny #thebnfamily,UClu8wYqI1HvMPbDyeIQrC_w,The BN Family,2026-04-15 07:05:00 AM,25,24,8964,,0,9130000
8gFQn4vlOLU,Papa Jiya Ko Akela Chhod Kar Chale Gaye 🥺 #shorts,UCyY_D96Rg2L0fFR_v0QZJrA,Vox Buddy,2026-04-15 07:05:00 AM,59,22,476,,0,77500
3B9eIihd8ys,#shorts #health #tips #viral #healthylifestyle,UCmuqeUSLqCoh43y5A9bcEuQ,Healthy Zindagi,2026-04-15 07:05:50 AM,25,22,224,,0,2840
PJfYrAM8NvA,School ni jana me 🙏❤️ #shorts #shortvideos #mrandmrskoranga #viralvideos,UC-1FTZ8pF6595wK7WVRWjgQ,Mr and Mrs Koranga ,2026-04-15 07:05:00 AM,23,24,2396,24,0,10800000
wZlt_DwqfFg,Jhankaro jhankaro 🙏❤️ #shorts #uttarakhandifunnycouple #love #viral,UCfg6pHiU-A0Q0zvt5V6UQIQ,Uttarakhandi Funny Couple,2026-04-15 07:05:01 AM,41,24,3394,,0,13100000
YI22xxXAbgk,SMOKE GOT A SHIELD (SIEGE SCHOOL) #shorts,UC9PO3VWOcE2DiSHUHLZs18w,VarsityGaming,2026-04-15 07:05:32 AM,75,20,806,105,11,1440000
eu5DGpWIiMI,mind-blowing Gadgets And Tools Revealed 🥰 #shorts #vairalvideo #gadgets,UCOFOhqzH4ufbrhaCB5SAg7Q,Dance Creator 1.0,2026-04-15 07:06:00 AM,29,24,266,5,0,29200
Ob0YgE0ztlg,Why this Bird Build Nest Underground?😱 || #factshorts #facts #shorts,UCqFxKUVgP1dV0DIBQtJY3aA,AMIT AND DEEPU,2026-04-15 07:05:00 AM,30,24,680,,0,435
xbt3i1JUVdE,Why this Bird Build Nest Underground?😱 || #factshorts #facts #shorts,UCsDzLpVDH7GYfI62Vp0vCQA,Amit Beast 112,2026-04-15 07:05:00 AM,30,22,246,,0,571
4cPbNFhK2D8,Fata note aur jagiya😢🔥I Indian family😂||#shorts #indian #relatable #pesa #comedy #jagiya024,UCayz__azC7o6PQ-E4EIjiBQ,Ravi boss ,2026-04-15 07:06:29 AM,31,24,625,6,1,1400
t2aM1aN6GIE,Water bottle aur chota bhai🍼🔥| Indian family😂|| #shorts #funny #trending #youtubeshorts,UCU2N6DNtn7l1WxkF8URKDig,Mohit Kohli XYZ,2026-04-15 07:06:00 AM,36,24,1161,,0,307000
