videoId,title,channelId,channelTitle,publishedAt,duration_sec,categoryId,viewCount,likeCount,commentCount,subscriberCount
RGuadcZI0Iw,This was an unreal experience!!! #shorts #masters #golf #trending #viral #grwm #vlog #augusta,UClqb063g490oxAxD7wxANaA,The Stewart Fam,2026-04-15 01:15:00 AM,55,22,557,58,1,336000
jtZ22fEYAHQ,HELP Herobrine To Choose And Win The Strongest Heavy #friendship #shorts #trending #anime,UCqotLya4YbZddsNRjqxasIA,brain power 06,2026-04-15 01:11:01 AM,60,24,271,,,240000
CJs8fH8JEG4,ELA FOI CARREGADA PELA MULTIDÃO. #shorts,UC_F2FqFeUJ59X4CPaSROVfw,Cortoxx,2026-04-15 01:12:43 AM,22,24,278,,0,432
Ucols23KhfM,@RajaDc77  Friend Live Crashed #shorts #uk07rider #minivlog #motovlog #youtubeshorts,UCfF0Jv1CaM_WA5t5AYN3K8g,Yt Drama Talks,2026-04-15 01:07:52 AM,46,22,291,7,0,426000
T0slMUOYltU,Why Ball Pits Are More Dangerous Than You Think ||#shorts,UCWwjVi00CYFupG0LnU8XjSg,Mind Orbit,2026-04-15 01:08:00 AM,23,27,305,,0,2000
xmbqcerGa34,She Found Happiness 😊🔥 |#manhwa #manhua #manga #shorts,UCPlLrlcVvi8AmGPaibHDUZg,Manga Reader 2,2026-04-15 01:04:27 AM,51,22,1812,221,3,81900
BNJLkrzzgzQ,CSK Team Won By 32 Runs 🔥😈 #cskvskkr #shorts #ipl #ipl2026 #rcb #viratkohli,UCdIoZJB537RIVq20Un8B2DA,Ab cricinfo fanpage,2026-04-15 01:06:13 AM,20,17,2560,22,0,9590
ItfP9-D2ibs,MOBA LEGENDS 5v5 SORA GAMEPLAY #shorts #mobilelegends #mlbb #moba #mobalegends5v5 #mobalegends,UCkGTB8MlN-Ku7h2fxQaorIw,Devil Empire Gaming,2026-04-15 01:02:53 AM,24,20,372,9,0,143000
u7LLlH-3P4Q,Ranking Maoam Stripes 🍬 #relatable #maoams #uksnacks #uk #shorts,UCFQCa8nYBy2FbAirp9ifGpQ,Mixedskitz,2026-04-15 01:03:41 AM,56,24,1835,,20,13400
AGDrbw-ujdc,Cricket Hat Dhoop se bachne ke liye . cricket Galaxy #shorts,UCJDz2r32jBg1UIE0B_Pn0kA,Cricket Galaxy ,2026-04-15 01:03:44 AM,58,22,438,13,4,203000
Y7ywncR40Ug,TBV Boruto VS BM Naruto Part 1 #anime #manga #shorts #boruto #naruto #borutotwobluevortex #versus,UCxMyXR1gGYtMYSf0Rmx93rA,RJ Multiverse,2026-04-15 01:00:10 AM,69,24,249,3,0,24300
upMt588GJOU,Bheegi Hui Cigarette 🚬💥 ll Mithun Ke Dialogue ll #shorts #dialogue #dialoguestatus #rsk685 #mithun,UC7EwU-p_BfKHr4B4ixld5eA,Ram samujh Kori,2026-04-15 01:00:09 AM,24,24,1302,4,0,2870
rOCMTN75Pm4,Food storage gadgets #usa #philippines #kpop #shorts,UC1lk22WDCS4CLB8S0tuiULw,THAKUR SHORTS 1M,2026-04-15 01:00:10 AM,14,24,458,,0,703000
ISNpN_3Ha_s,CSK comeback 🤗❤️#csk #msdhoni #cskvskkr #ipl #ipl2026 #cricket #shorts #viral,UCRL7uBVlDx8yuZ0IgMCqKCA,Prabhat Talks ,2026-04-15 01:01:19 AM,33,22,1530,12,0,14600
vjjvW7-fD-w,This Brick Is Saving Birds 😭 #shorts,UCaYnvAvor9UjMnkN8CP6Qjg,clip forge,2026-04-15 01:00:09 AM,32,24,469,,0,355
Im7zqy8IwJM,The House No One Can Break Into 😱🔒 #shorts,UCHfIf7U7gjY6HUZLyJAGh8w,Facto JL,2026-04-15 01:00:01 AM,32,22,496,,0,240000
96yMJ5_VH_Q,Unlocking the million dollar potential of $27.40 | Mel Robbins #Shorts,UCk2U-Oqn7RXf-ydPqfSxG5g,Mel Robbins,2026-04-15 01:00:01 AM,73,27,1200,120,2,5480000
A28VBm-NRYk,Dibujó una naranja hiperrealista… pero nadie siquiera lo notó 😢🍊 #shorts #ytshorts,UCgPSErb0HDhaTKtVnI_Bk4g,ANU 01,2026-04-15 01:00:01 AM,29,22,1150,,2,3950000
QomUBKToXfE,Some funny edits of people #facts #shorts,UCRSnZPb7sgXHIS1Ew8yH9DQ,FactoEngine ,2026-04-15 01:00:05 AM,33,27,1257,,2,38300
