videoId,title,channelId,channelTitle,publishedAt,duration_sec,categoryId,viewCount,likeCount,commentCount,subscriberCount
saYlD3lKHpg,karn power 💪😱 and emotion site #shorts #mahabharat,UCI3oSTx-ByNcj3erdSy3Onw,creative Raj,2026-04-15 12:13:36 AM,23,22,378,16,0,1020
MdnMlkYt65s,MI CSK ❌ 2 Bhai  Dono Apna Samay ka Tabhi 🫂 #shorts,UCfcQjZ9XFX0UOBdji2KweYg,AD Darken,2026-04-15 12:14:57 AM,19,24,3189,164,5,260000
MKeZHeWyTTo,aukat Se Bahar silver play button ▶️✅ #funny #youtube #video #shorts,UCrocuVp19lmAyTWEQKrUBUg,Rajeev Screen & Vlogs,2026-04-15 12:11:31 AM,58,22,2277,9,0,5560
v9na9Nmk4qE,Brihadeeswara Temple A Mysterious Temples Of india #facts #mystery #shorts #india,UCjzV-3Uhj8p4aenodekRsYg,Dhakad Ki Duniya,2026-04-15 12:10:43 AM,61,24,432,21,0,6360
jdV9DG1a0ds,Çok sevdiğiniz makyajımı yapıyorum PART 2 ✨ #shorts,UC0Q_S3hAHvfGpTGPZX6_aoQ,ASLI GÜLER,2026-04-15 12:09:57 AM,40,24,8548,225,30,1030000
r8o3GdETfEg,Wait For Their Reaction 😭😂 #shorts #funny,UCnCNuT-UpkyzvYXDwqS4KRw,Rajshree's Glow & Giggles,2026-04-15 12:07:34 AM,16,23,463,5,0,72000
e62g8dm2v6I,रावण के साथ धोखा🤧 #funny #comedy #funnyvideos #shorts,UC2Hn5Vz7Bamh-jMEXn8hp9w,Mr Tech NooR ,2026-04-15 12:07:37 AM,35,22,354,6,0,1390
Tl8cJMhBmL8,musuh nya rata semua tante🗿#freefire #ff #shorts #superbearadventure,UCNMJh98927UGSHlEuhC1XxA,Botak_Tarzann,2026-04-15 12:07:28 AM,23,20,497,6,1,127000
RA_1pZrcPWA,Jai jagannath dev moha prosad #trending #ytshorts #shorts,UCn8SV7gjV97-0xLKMkYt24Q,Misti Vlogs,2026-04-15 12:07:00 AM,41,24,480,5,0,921
KXnZ6gnQQF8,Icebreaker vs Cargo Ship – The Truth Will Shock You || #shorts,UCWwjVi00CYFupG0LnU8XjSg,Mind Orbit,2026-04-15 12:08:00 AM,34,27,206,,0,1970
J1tpOfxvbo4,Hollywood best movie 🎥 #shorts  #viral #trending #shortvideo #viralvideo,UCTwF7LmNfXUbV-yAyp24X6g,MR. BAHAR VLOGS ,2026-04-15 12:04:11 AM,41,22,332,10,0,2270
JGAKuquEchs,WELL THIS TOOK ME ON A JOURNEY @EVAGUESS #shorts,UCysVG_DvoO0Wm4Iw-I3KoXA,Richard Sales Official,2026-04-15 12:02:34 AM,74,24,5958,689,41,5230000
W9VhYOCqQOY,Ferlazzo Se Volvio Loco #CRMJewellers #LuxuryWatches #LuxuryJewelry #Shorts #RelojesDeLujo,UCGg6TzsSZKyg68QXyP5iflw,Clips Bling Bling,2026-04-15 12:03:03 AM,72,22,560,40,2,7850
BSVpUJQiHG4,Os Melhores MEMES de Minecraft! 😂 #shorts #minecraft #humorquadrado,UCd1cNqtw7nch9dQeMLcUMsA,Humor Quadrado,2026-04-15 12:04:06 AM,24,20,2959,139,2,311000
WniNT8QhqcQ,“बिना देखे काम करने का नतीजा! 😂 Funny Prank” #shortsviral #shorts #shortsfeed #viral #funniestvideo,UC3FUo1gLMIWllibjv4piWEg,Bhakti Sagar 0.99,2026-04-15 12:00:50 AM,55,22,250,,0,1610
X0oBqwHUTZs,Nepal Prime minister #shorts,UCp-qlBAplil1rp3s2ZVG6cQ,MythSavvy ,2026-04-15 12:00:26 AM,43,27,260,,0,2890
o_weWnX7Tkc,عندما يضيع اللاعبين هدفا محققا #كريستيانو #كرة_قدم #shorts,UC7179sqmBheBknQxN1EwGiw,الـمـصـمـم مـايـسـتـرو,2026-04-15 12:01:23 AM,24,17,2955,28,0,926000
TwijBi9qSug,Ref Forgot the Offside Rule 😭 #shorts,UC9ZtIjB8UIgu7qcbdhDADCA,Balloria,2026-04-15 12:00:59 AM,30,17,212,,0,9240
fgC31Fz1Vm8,Gloves For Goalkeepers 🤯 | #shorts,UCXwEjsmVzy9UrO5idTA8G3g,Factzoo,2026-04-15 12:00:57 AM,21,27,464,,0,17800
LQiCrLNNr7s,Tyrion and Lord Varys walking on the streets in Meereen #shorts #gameofthrones,UCPgJvx-CtegHo7O7DVQF05w,Магия Историй,2026-04-15 12:00:36 AM,63,2,774,17,0,1050
D5nrVval3gI,#shorts #shortsfeed,UCNA77DLeoPW6dzwYQ8Vmggg,lofi spit,2026-04-15 12:01:41 AM,46,1,914,13,0,18600
Z1KvrXXBauM,The truth behind Vegapunk's death | One Piece | #onepiece #luffy #nami #sanji #shorts,UCN2p2RpzZZxK96N-sjyHJSQ,Kage x Vortex,2026-04-15 12:02:16 AM,35,22,613,,0,57600
kVx0WOQ9AiA,199 днів на позиції #shorts,UCZSashx8dRHivfiJuim_OHg,Суспільне Запоріжжя,2026-04-15 12:00:00 AM,44,25,1386,60,0,289000
R7zd1mUPbZc,Ron9ie Bhaiya❎ Jija Ji✅😂 #gamerfleet #shorts,UC0CGiE9qZ_tTguB6btd5qkw,The Fleet Page,2026-04-14 11:59:01 PM,106,20,3199,,4,3490
Y1YroOrp-bc,huzur ki dawat #foodandvlog #food #trending #shorts #ytshort #viral #islamic #hadees #vlog #recipe,UCRjmP_Tapes4_sJhIJ9MaDQ,food and vlog,2026-04-15 12:00:20 AM,61,22,316,6,0,1720
Ex475_1xdGY,“Stones” official video premieres tomorrow at 1PM PST. #shorts,UC9eh_uLFkGdiFxVKuGlPJng,Everlast Music,2026-04-14 11:58:21 PM,31,10,517,17,4,360000
au_ERR2VltU,Quem Espirra mais Longe a Pasta de Dente #shorts,UC0cx38VIfmVZva-rYnMmevQ,Amandinha,2026-04-15 12:00:10 AM,29,20,2481,286,5,8270000
iuBHwYo2of4,SIX SEVEN 67 🖐️✌️ #shorts,UC8P2l8o6E_eJr1Ue4gQWrZQ,Emilex,2026-04-14 11:56:42 PM,15,24,3072,133,16,685000
poMedkeBhro,Ronaldo’s Coach Betrayed Him… Then This Happened #shorts #ronaldo,UCVd1jcy6wKFzfQ5E-Txtg-w,Fury Goal FC,2026-04-14 11:57:58 PM,82,22,352,17,1,2410000
_G9hNtAKDmw,“Pant Ki Request Aur Virat Ka Jungle Challenge 🌲🔥” #cricket #shorts,UCJl3W2HZ_vXXgGjKqI7sm6g,A2Z CRICKET AI,2026-04-14 11:55:36 PM,40,17,337,10,0,42900
Y8q_pUWa3fc,#loveandhiphop#lhhatl #lhh #fyp #shortvideo #shorts #short #lilscrappy #rasheeda#fypシ #youtubeshorts,UCslYA4oa3KpYHB-eMP7EIog,TheBravoShaderoom,2026-04-14 11:54:15 PM,30,24,933,28,0,35800
5W8P-NnJLTw,🚩आलस्य क्या है ✨#shortvideo #viralvideo #ytshorts #trending #shorts #trendingshorts,UC_lkxfGEPET6yTEYJMcUzxA,_Bhakti_vibe_🦚,2026-04-14 11:52:09 PM,53,22,701,18,0,2390
a2Lq4OvJj7s,तुर्की की तीन खूबसूरत जगह। #shorts #shortsviral #ytshorts,UCYcO5SFW8Z1Do1lM86-XU_Q,Fearless Niranjan ,2026-04-14 11:51:42 PM,61,24,398,2,0,1390
ulZZBtYRf1M,Make it happen. #shorts #fcbarcelona #ucl,UC14UlmYlSNiQCBe9Eookf_A,FC Barcelona,2026-04-14 11:50:01 PM,7,17,30081,2762,63,25600000
BSxrMCT_y2E,CSK Again Win 🏆 #shorts,UCfcQjZ9XFX0UOBdji2KweYg,AD Darken,2026-04-14 11:49:53 PM,18,24,5027,789,20,260000
1MWfncADEpE,A PIPA DA EMILLY VICK VOA? #shorts,UCSuRhqwJ6CW9kPkfs2UKnAA,Família Vitor e Jean,2026-04-14 11:51:27 PM,43,24,549,,0,380000
E_mPQcXZO6Y,How to Make Fault Line Cake at Home 🏡🎂 #shorts,UCj_ccUNEOR4RbF1Bc6ewcDw,Pisam Bakers,2026-04-14 11:50:07 PM,56,24,259,2,1,241
rC1pBG8PZGk,7-7 Electric 3 Wheeler | Bajaj Wego Range #shorts #powerontorque #bajajwego #electric3wheeler,UCHf-6xiy3XPQY_kkwiX63jg,Power on Torque,2026-04-14 11:51:48 PM,41,2,757,13,0,83500
