videoId,title,channelId,channelTitle,publishedAt,duration_sec,categoryId,viewCount,likeCount,commentCount,subscriberCount
-BaN7YQsUXw,Fake Water Bottle Return  vlog 247 #shorts #ytshorts #water,UCyvgWG2G3wZQRUqZ3fuFBMw,Monu Dolly Vlogs,2026-04-14 06:17:47 PM,66,22,1770,,2,199000
H33mqf_RZRs,#shorts - Hyper Aadi & Team Comedy Performance #RaisingRaju #jabardasth #comedyshow,UCnoqvTW4YZExfDeq7_Wmd-w,ETV Jabardasth,2026-04-14 06:15:03 PM,50,23,5213,58,0,15600000
tUr_DUVb-5I,FAMOUS HACKERS | #shorts #freefire#shortfeed,UCQ6YM2nUNVXxPZJp_q2jMTA,Aaryan 7718,2026-04-14 06:15:08 PM,30,20,220,,0,1360
YK18LgR9C6o,Sourav Joshi ने Ronaldo को cricket खेलना शिखाया है? 😱 #shorts #memes #ronaldo @souravjvlogs,UCKU6mq0sh4TqwI5KlzxG0IA,Ramesh Gamer,2026-04-14 06:15:01 PM,54,20,2108,24,0,75400
zmp4njbO3yM,Vatsu ko kuch smjh nhi aata 😱😰 #vatsalareact #shorts,UCXdgmI8wtcZsx5kDUTHVs8A,Vatsala React ,2026-04-14 06:12:02 PM,17,24,2871,15,0,356000
JvvH--DLR1c,"""Chocolate mai dal diya mango."" 🤯🤩😲 #relatable #trending #shorts",UCcr93i1-6gGWnxZmDtEfl6Q,Radhika Maroo,2026-04-14 06:10:00 PM,16,23,20475,334,5,6810000
U8NWLcx72mc,Daanveer Karna ka Antim Yuddh! 🏹 | Karna vs Arjuna status #shorts,UC8sASZeLJLB1UFoHZYfEbfQ,CHAMPAT CREATION ,2026-04-14 06:10:00 PM,60,24,608,17,0,4570
3qT1S-g9NaU,Bolo Ta Ra Ra ❤️😆 #shorts #ytshorts #trending #cutebaby #trendingshorts #youtubeshorts  #cute,UCo4Fn2N3g_rQH-Y7956peRw,Desi funny couple,2026-04-14 06:08:56 PM,12,24,15829,95,0,142000
j1_wpp-EBtk,इंडिया के लड़का काफी जादा लम्बा कूदा है 🇮🇳 #shorts #ytshorts,UCu1Bxo2ojrXXMB4vFXMI15g,NIKHIL KUMAR ,2026-04-14 06:06:25 PM,31,22,455,,0,2130000
itijtAGMKg0,Samay Raina Epic Reply to Indian media🔥😂    #shorts,UC_RvMWeuYV17WBB-8RkNBcA,Aura Driven ,2026-04-14 06:06:41 PM,21,22,2670,,16,7380
oIfutiKdx9k,Bedava Uyandırma Servisi😀Ertelenemeyen alarm şakası yaparsam #shorts #komedi #funny #prank #viral,UCYliugd0ec5rFykbyjya0Yg,Ali Muhsin Atam,2026-04-14 06:07:22 PM,14,24,2590,73,1,1980000
0aqNsWOgPow,ஹோர்முஸ் நீரிணையை மறித்த அமெரிக்கா.. கடுப்பான சீனா #shorts,UCmyKnNRH0wH-r8I-ceP-dsg,PuthiyathalaimuraiTV,2026-04-14 06:07:56 PM,51,25,16895,278,3,15400000
youk8AYl6O8,GIANT HULK Vs SUPERMAN 😆 | INDIAN BIKE DRIVING 3D | #indianbikedriving3d #shorts #gta,UCB1LJzsTiMTRieidmydLdsQ,One Gamer YT,2026-04-14 06:04:48 PM,32,20,1005,7,1,89700
yboqIsgwNxo,People Who Lived Like Animals! 🐺😳 #Shorts,UCwRsMjiRn4kiXAisoDRc6jQ,Oru Fact Sollatuma,2026-04-14 06:05:03 PM,33,27,13678,536,0,752000
pl6xWSZ_ULU,Jay shree krishna 🙏 #shorts #emotational #hearttouching #ytshorts #shortsfeed #chandaniyalorilori,UCU2Q9azhtHhk99LqM6ZVvmw,Ansh Arabh,2026-04-14 06:05:02 PM,48,24,5807,58,0,144000
isBDsssV64A,￼😂Sona balloon magic🎈 #shorts #ytshorts #trending #comedy #foryou #funnyshorts #viralvideo,UCRQ0Gr3JX1rwbJ_H5aLUjQw,Hey sona07,2026-04-14 06:05:04 PM,36,24,973,,2,5010
L_S9cSmoVB8,Sk Sabir Boss Broken Record 🙀 #freefire #trending #shorts #garenafreefire,UCleKxFR-8Dq_tmTOeTEQPqg,THE SILO GAMER ,2026-04-14 06:02:43 PM,30,20,339,,0,151000
2TThRZDtpPQ,Guests Will Forget Eating After Seeing These Snacks! 😂🔥 #shorts #foodhacks #viral,UCtWo0Zn4cY48F8sF5eFZIsw,𝐹𝒶𝒸𝓉𝓊𝒶𝓁𝓎 हिंदी,2026-04-14 05:59:54 PM,32,27,22399,,0,398000
IByUXtFJTuI,Hammer Trick 🔨 #shorts,UCQ8o9FV5AfPyqkUFOSINnTg,Markfactz,2026-04-14 06:00:24 PM,18,27,2826,,1,223000
i9kuKegbM-w,“POV: Who’s Visiting Changes EVERYTHING 😂🔥” #shorts,UCLs1pYg4BSgvKcxIxjoJBrw,🔥 𝙁𝙖𝙧𝙢𝙖𝙣𝙑𝙚𝙧𝙨𝙚 🔥,2026-04-14 06:01:08 PM,17,24,647,,,121000
fqDLo8hvlzs,Mother & Daughter Love 🥹 wait for last 🥰 #shorts,UCvzNcJyQwjT-LFrSGpqVlwA,Bumblebee Couple,2026-04-14 06:00:56 PM,50,24,8675,287,12,1830000
PLxuurpvb2I,"""WHEN HACKER MEET DEVLOPER""🥶🔥 | BLOODHOUND | KAMALI (Super Slowed)|#trending #shorts",UCOAMEejhmakkF7I5t6YBvgQ,OWEN,2026-04-14 06:00:40 PM,26,24,473,,0,25600
5hhVGlw3rRk,बचो किलिए सीक✅#motivation #emotional #shortvideo #shorts #youtubeshorts,UCV5mcFGi0zzUGpaqZhOz6Rw,REAL 5 LIZA,2026-04-14 06:00:53 PM,91,23,486,7,0,119000
5cUZM6NW7iQ,Teacher Ne Kiya Fail | Do Maa Beti #shorts #trending #viral,UCf6eQOX5NoFUv3uDWmgP_Ig,Do Maa Beti,2026-04-14 06:00:07 PM,55,23,7652,119,3,323000
XEhCAsLtluI,Cricket Kit | Sawan Koull #cricket #cricketer #relatable #comedy #india #family #shorts,UC4-LfOofAi__NSpqOJ2g5dA,Sawan Koull,2026-04-14 06:01:38 PM,50,22,2784,166,11,534000
ZH1aqMCUsbY,#shorts - Auto Ramprasad & Rohini Comedy Performance #Naresh #sridevidramacomapany #comedyshow,UCcJOZs6DPSzg8w4nXXHOVcg,ETV Shorts India,2026-04-14 06:00:59 PM,31,22,5274,86,0,1220000
nXrK1OZOKTs,प्यार ❤️ (A true love story) #shorts #viralshorts #shortsfeed #trending #love #emotational #youtube,UCOxhFGjS35d5JichEYi05mw,bindu9315,2026-04-14 06:00:08 PM,60,24,3490,116,8,7410000
3MbpQyQ4tRI,Sacrifice Your Queen & Win the Game! 👑 Chess Ranee -390 #shorts #chess,UCS-QZSUh3u8obzQzDI5cNBA,Chess Ranee,2026-04-14 06:00:10 PM,36,27,2375,,0,124000
BzQsjNaloNs,Would you propose to a random girl for ₹500? #shorts,UCT-DqiHcSEUmrUjGYtDLdEQ,shashi sambu,2026-04-14 06:00:38 PM,44,23,1760,,0,64000
_aZP46f2NqY,Jaadui pen🖋😱ka kamal 😱 #shortvideo #shorts #viral #short #funny #video #viralvideo,UCeiWEeZxEaIEo59tUWanJlA,Jokhu Short,2026-04-14 06:00:04 PM,56,24,2319,29,1,16700
cnVV6OQCt0M,TOP 3 BATSMEN MOST FAN FOLLOWING 🤯 || #cricket #shortvideo #viratkohli #shorts,UC1ECSge7O0emxFbZK17oX_A,Cricket Toushiq,2026-04-14 06:00:52 PM,59,17,2607,,12,285000
5BYmMJnatbQ,jadui balloons 🎈 sare udh gaye #shorts #edtechtools #funny #ytshorts,UCVBEjKnWsAoEvBbqJoxphlQ,cut this shorts 2.0,2026-04-14 06:00:08 PM,60,22,3503,,0,219000
7NM58Ng6ioU,Macbook Neo vs Macbook Air 😱 #shortsfeed #shorts,UCpt9trW9ue_EuCm9xyEocfA,Mr Bond Gamer,2026-04-14 06:00:18 PM,61,28,373,16,0,28600
sCaOuSvIa_c,DAY-36😱 underwater bedroom #minivlog #dailyvlog #ashortaday #shorts #trending #vlog,UCMIoGThBQLsa42SFt2Igq2Q,MR NOTY VILL,2026-04-14 06:01:02 PM,41,22,8880,152,1,1750000
TkFcJjPh9MU,Tom 🍓Jerry Funny Story 🤪 Real end Twist 😍 #shorts #shortsfeed,UCjMr58AL7E5eH1spJ57rKSw,MRI Creation,2026-04-14 06:00:02 PM,26,24,10163,76,2,416000
KNApCrGwLLI,Why Baby Fear With Grass 😦 #shorts,UCOfXeM7-N54M4Q3pWpWvoPQ,FLYDOSE,2026-04-14 06:00:03 PM,23,22,467,,0,130000
-_g5UviY0oY,Top Learning Tools 🥰 for Tech Enthusiasts 514 #shorts #shortsfeed #viralshorts,UCtOax_QiV62QL-t6KZreh3Q,Comedy rkeng,2026-04-14 06:00:00 PM,18,22,3057,,0,549000
JwYXBqvyPZQ,KurKure VS Takatak comparison is here!!! #shorts,UC5tUsdlFycvMqdr2zTO7uYg,Sush vlog,2026-04-14 06:00:00 PM,51,22,1095,,0,45900
cvw_yzz6mdo,#shorts #shortsfeed #trendingshorts  #comedyshorts #shortscomedy #funnyshorts #virelshorts #viral,UC4lfVEB_c0ZyBb60judgb0Q,Baalor Bhai,2026-04-14 06:00:21 PM,85,24,1769,77,0,117000
IEe21Qxeabw,She Ate the Whole Cake House 🤯🍰 #Shorts #Amazing,UCQrq8Tk1GmOBMmmDKiC13Wg,GOOGLY MAMA • 25k views • 2 hours ago,2026-04-14 06:00:33 PM,22,22,729,,0,1010000
8L_YO_1TGmg,Viral Cold Coffee Recipe #coldcoffee #coffee #recipe #shorts,UCXZDTmGgD7fzhLhnJe4BW2w,Global Life Saniya,2026-04-14 05:58:51 PM,21,22,782,12,0,974000
