videoId,title,channelId,channelTitle,publishedAt,duration_sec,categoryId,viewCount,likeCount,commentCount,subscriberCount
8KAEjSnCW1g,Невероятная скорость и точность! #short,UC2muCnfV-aOAvjzbyU4Z8Og,Leospace,2026-04-13 07:45:00 PM,30,22,7191,172,0,177000
zbhhnVzTM1g,Sweet Barbados cherries #cherry #fruits #mygarden #gardening #short #viralvideo,UClWIYXGkEPK9EhE-lih2QTQ,mahi sowji gardening and vlogs,2026-04-13 07:29:39 PM,20,22,13597,455,46,2890000
NM4o1ndymCc,SSC Selection Post Phase 14 Notification 2026 Out👉  #ssc #shorts #selectionpost #notification,UCxBZnK4jxSffQ7M9bWrXTzQ,SSC LAB,2026-04-13 08:02:30 PM,90,27,2648,198,11,1810000
9bRQvnlIYQM,Rafa | Date Announcement | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2026-04-13 07:30:00 PM,78,24,3550,259,24,33100000
uLN5v8fkBOk,जिंदगी बेवफा है तो क्या 🙏 #short #youtubeshorts #shortsfeed #trending #shortvideo,UCMw-nbu8IV2sBIHpfEXfs2Q,VILLAGE BOY(COMEDY),2026-04-13 07:51:19 PM,34,22,335,5,0,103000
u64beOLLOtE,"""Unique Mehandi Design""🌿✨ #mehndi #trending #viral #short #mehandi #views",UCS2RVLDL-QiXAAmyuK1yytw,Mehandi Art Puja,2026-04-13 07:33:51 PM,46,27,286,,,337
Ydk0PmScOFI,"FINAL, DRAW, SUPEROVER! Pak vs Ban | Off Yorker #cricket #shorts #trending",UCHtFmRcQeXJtuH1ZjOZxifQ,Off Yorker,2026-04-13 07:37:10 PM,42,22,1267,54,5,97800
iLyrxLM_MwU,#short,UC6YDi0NRZ9wFM4Gqjgg5AjA,Ayan Husain 5547,2026-04-13 08:03:34 PM,21,22,487,,0,486
KZInjkgDL1U,Ghar jala hai mera ❤️‍🩹#love #viral #short,UC_lLjqKZoBdBFtk9D85YgRQ,Preeti Preeti,2026-04-13 07:32:15 PM,18,24,1245,46,0,69300
QMFAZJygh1w,ইমাম হাসেন হোসেন কান্দিয়া বলে ওগো নানা উঠো না #গজল #shorts #short #trending #islamicstatus,UCf7qBWKXqLn1DvqBI8YU2qw,Sorifa ranna ghor,2026-04-13 07:46:35 PM,24,22,2659,40,0,243000
FNk261BsrrI,pati brahmachari #love #upcomingtwist #short #trending,UCJUldaTc532tRpKM5efjguA,Radheshyam 586,2026-04-13 07:50:11 PM,11,24,434,9,0,12700
5UVqlD3DXR4,modi ji motivation #motivation #shorts #modiji #viralnews #apnews #abpnews #newsupdate,UC0lEpNVAaTVdhU1vaRxNGJw,news1 bharat,2026-04-13 08:02:40 PM,6,23,2093,22,0,224000
BMb80aaj6yU,Mannat Today New Promo | 14th April | Mallika Ko Aishwarya Ne Di Dhamki,UC4Eb9Ei-bR8MeQTG2pkwiZw,Bollywood pe Charcha,2026-04-13 08:07:42 PM,77,25,4303,92,0,2680000
nHkwqJpdkio,Anant ko mama ne gol gol ghumaya ❤️🥰 #shorts #trending #funny #comedy #funnyshorts #viral,UCb-o_z4BBf_f8eIIP5s4qhw,TEAMXRJ18,2026-04-13 08:00:44 PM,14,22,3046,,0,52900
Vg8DKh06Lwc,Sambhala tha maine 🧡#love #viral #short,UC_lLjqKZoBdBFtk9D85YgRQ,Preeti Preeti,2026-04-13 07:33:28 PM,18,24,725,32,0,69300
vdZ7X98X1C4,The owner eased the cat’s loneliness by buying toys #shorts,UCuruQphcYT6hS9E0AD22QFw,Mewati Explainer ,2026-04-13 07:34:49 PM,12,24,4141,92,2,17600
AZsHwaTMTZQ,Orange ki Icecream Bana Diya 😱😋 #youtubeshorts #shorts #trending #trendingshorts #funny #food,UCiAbt5OakpG9hrSQihM5PVA,KK 4u,2026-04-13 07:30:49 PM,40,22,4262,,0,37700
Ccea9g7np0U,Aarambhi New promo 13 April 2026 - Dimple got angry at Aarambhi,UCUvvorWNWYFlFan5JNInrMA,plus gossip,2026-04-13 07:33:27 PM,88,27,10365,256,1,635000
t6_mLr1nysM,dum dum dum dika dika #shorts #shots #short #shortvideo #babydance #cutebaby #cute,UC6ux3Y3WpYBCGUT2AQA2xPw,Vaseem Hingotiya ,2026-04-13 07:34:18 PM,5,24,13843,162,0,282000
v5RAtajcyKA,Lulu Ne fasa Diya #comedy #funny #shorts,UCeUSO5ff2407hDv3QEJigLQ,Vabhaiv_sharma_shorts,2026-04-13 08:11:15 PM,29,24,2433,40,1,50000
TgjLMVZ3KB8,#dance rayfalwa lebau dahej me 😊❤️💫 #tranding #video #short #viralreels,UCVpJiBw3-TTTmASXWA3kuOQ,MR AMARJIT DANCER,2026-04-13 08:14:29 PM,27,22,766,8,0,599
o5XgVNSN_EU,saurav joshi vs elvish yadav | #sauravjoshivlogs #elvishyadav #shorts #short,UC6PHf3G1iKdMe0OiDgJ-jxQ,shahid ki baat,2026-04-13 08:00:42 PM,53,24,464,5,0,866
8QjkR-lcj2o,U.S. President Trump orders blockade of all Iranian ports,UCs3o4RhBiP2wcwqkZR2QVLw,CP24,2026-04-13 07:35:14 PM,30,25,3976,,102,356000
QMElDceSl1U,"Парк, который подарит вам эмоции! #short",UC_yducJcXMDWHWGdyNeA9RA,cardealjunior,2026-04-13 08:15:04 PM,23,22,2774,55,0,261000
4ovdMecDAJ4,Rat k 12:00 baje wala celebration🥳 #mummarishank #rishank #birthdaydecoration #shorts,UCiFo2gxSssKXDirJcneavBg,Mumma & Rishank,2026-04-13 07:28:01 PM,59,22,1654,197,0,166000
WvNuv5WzGI0,"Arka Sokaklar 746. Bölüm 2. Fragmanı | ""Bu son şansımız olabilir!"" @kanald @ArkaSokaklarKanalD",UCFoe1tg8MuHjRzmqXtV816A,KanalD,2026-04-13 08:00:23 PM,40,24,2418,144,22,10100000
P1m9D2Bg9P0,gadhi ka time aur chotabhai 😂| Indian family 😍😆| #shorts #family #indian #funny #relatable #chaman,UCmLGoRNa-2c6iVLNa1iaM_Q,patelfunjunction,2026-04-13 07:34:39 PM,26,24,4172,217,0,36000
n0ZruPla4rE,Meesho Gift Items Haul #short,UCfqbbkeKWajmJy0gYI1exhw,Tanisha ,2026-04-13 08:00:26 PM,52,26,1025,13,1,46500
XAGdk0dW05Q,bigboss marathi season6 #shortvideo #viralshort #short,UCsjqhD7pJpzTFcEUgYKyMpw,Truth & Inspiration (सत्य आणि प्रेरणा ),2026-04-13 07:54:57 PM,4,22,2804,2,0,137000
