videoId,title,channelId,channelTitle,publishedAt,duration_sec,categoryId,viewCount,likeCount,commentCount,subscriberCount
JJxZgd7NJqc,दिल जीत लिया इस तोतो वाले ने 🥹🥰#emotional #emotionalstory #shorts #shortfeed,UC-R0SNojjnBL3n_hogSSZhA,Abdul Ntr Vines ,2026-04-19 03:15:03 AM,56,23,536,4,0,5700
3ynaROSPGX4,Santali fansan dabung dance 2026 🥰#viralshorts #shortsfeed #shorts #nagpuri #chapri #dance,UCNYgDq7QHysJzyHXvEZuLEg,Oi Kora dotcom,2026-04-19 03:10:32 AM,13,22,453,5,0,852
ps9JtjwYapg,Nhas City Chicken Geldwäsche? #shorts,UCPSns0tFerJkbTAsQ8TdsfA,Omar Nhas,2026-04-19 03:10:07 AM,29,24,3127,52,2,46900
ymwDcDT9hPc,Keine Sorge Saarland kommt auch😂 #shorts,UCPSns0tFerJkbTAsQ8TdsfA,Omar Nhas,2026-04-19 03:09:33 AM,29,24,3106,17,1,46900
iLkcaJDzdN0,Ticket To Ride by The Beatles #music #song #shorts,UC9A6kCIuE1PF3r4DrcFm6zw,Jon Blackstone,2026-04-19 03:10:00 AM,48,10,180,12,3,54200
aTQcWlNIq9E,"Picolé de Nutella, Maionese e Cerveja #shorts #challenge #videoviral #funny",UCkBNRzyYdH0wOO4c2SXgynA,Junão,2026-04-19 03:10:04 AM,26,24,679,109,3,4600000
M7Xpgg-EiGM,#freefire #viral #shorts,UCnoK1upSLvJyH6f0ocIPfJA,DAVIFF,2026-04-19 03:07:59 AM,26,20,234,10,0,164
mEwRdTQB2jk,$70 of FAKE needohs🥲 #needohs #fakeneedoh #shopping #shorts,UCjnhJddb_RvyQUT-MiT0UDg,macysgrwm,2026-04-19 03:05:57 AM,72,22,20570,688,21,466000
l22zzWXO7Fo,COMO ERA APRESENTAR TRABALHO NA ESCOLA? #shorts,UCyFBqjl-fZH0fpd1TEZCzIA,Segundos Curiosos,2026-04-19 03:00:07 AM,62,22,19382,769,8,52300
EK5-0OwarUs,Famosos con las adicciones más extrañas 😱 #shorts,UCKH7fU_bAevF44STjCT4BXA,Marco Sander 2,2026-04-19 03:00:00 AM,69,24,1137,172,4,5710000
pg8866qqzVA,"When Your Parents Catch You Lying, Do This First 🤨 #shorts #psychology",UCEbQEcTT2bdCjmCq6eeeSjQ,PsychoronIQ,2026-04-19 03:00:08 AM,42,24,271,,0,1580
fOCCi7bRV-g,Don't Miss These Astronomical Events Of Mid April #shorts,UCX8v4cCDokZK8-cr-07nwlA,Astro Boom,2026-04-19 03:00:06 AM,41,27,424,10,0,5320
SxB06HYU5DY,celulares CORE da SAMSUNG foram O LIXO DO BRASIL🤮 #shorts,UCD2hmDVf0bPLusYKLPElDAg,Tech Hard,2026-04-19 03:00:04 AM,46,28,2288,267,12,161000
KwL40p-3O-Q,90% log is mistake ko ignore karte hain !! 🫪 #shorts,UCqXU4-YH8hW7rpPHpvfA_7A,RS_AUTO_ZONE,2026-04-19 03:00:07 AM,47,27,121,,0,77
0ws9ZnFl0OQ,These Are The Loudest NBA Dunks Ever #nba #shorts,UCiJB74ukOBOGNOaZUbBmmpA,HoopBuuzz,2026-04-19 02:57:40 AM,32,22,359,,0,247
A5RU35ZW49c,"Satu goll,Dua tanda tangan #football #infoligainggris #manchesterunitedforever #shorts",UCsSnNVHA8hzaPnzXHeV4wzA,DeeKu UNITED,2026-04-19 02:59:22 AM,80,20,261,2,0,3450
kWc2U2WwZKM,Ele SALVOU a vida da menina e do cachorrinho! #curiosidades #shorts,UCcK8srRqIaNOacR9_-ekxCg,Big Curiosidades,2026-04-19 02:58:47 AM,34,24,2025,,7,1580000
ntLexIeZSl0,¿Problemas entre Barış Arduç y su esposa? #shorts,UCHsXBSgoM-X3YD_C2lINq5w,Show Turco,2026-04-19 02:55:02 AM,21,22,208,5,0,168000
CGMsNevmP5w,Die Motorradstaffel bricht auf! 🥸 #shorts,UCVQmTReJyA4qzfytFDDdwXw,ÜberHighlights,2026-04-19 02:51:01 AM,24,24,829,7,0,3040
AZS1a2aC4AI,Linha verde Samsung: descobriram?#samsung #s24ultra #galaxy #shorts,UC5U7uBLEGnPYEd5Z3Kg-EMA,Wesley Tech4,2026-04-19 02:49:20 AM,39,22,557,31,1,14300
vmzXxBwiIzY,Só acontece comigo 😤🤣 #funny #shorts,UC0b-fWDPperiZq8F5WRGiOw,Bruno Alex,2026-04-19 02:50:55 AM,16,24,88277,1233,2,2610000
lw7Rvz5Xyv8,SIX SEVEN 🇧🇷💃 #shorts,UC8P2l8o6E_eJr1Ue4gQWrZQ,Emilex,2026-04-19 02:48:07 AM,15,24,3639,249,25,694000
RfUatCuHzIw,"TURTLE WOW CIERRA PARA SIEMPRE, YA ES OFICIAL  | MUCHAMIEL #shorts #wow #worldofwarcraft",UCLKDtwQj4YDatBOQPkOlDlA,Muchamiel,2026-04-19 02:48:29 AM,62,20,734,43,13,60100
icUUeEY2k5E,اخذت بي سي عشوائي من الحراج  و بسعر صدمة!! 👀🔥 #shorts,UC4Xt1e33nqi6udIjVEJa8Nw,باسل تكنولوجي Basil Technology,2026-04-19 02:47:30 AM,58,28,891,58,8,146000
