videoId,title,channelId,channelTitle,publishedAt,duration_sec,categoryId,viewCount,likeCount,commentCount,subscriberCount
vKC8iYIDWM8,2 BIG FISH AT ONCE ON THE ALABAMA RIG! #short #shorts #youtubeshorts #fishing,UCukXU_mR-yJ-mdNnsiaNvNQ,Zach Stuckey Outdoors,2026-04-14 02:34:38 AM,35,24,290,10,0,8780
5TsXR6rvpZE,Varun Dhawan border 2🥷🏻🏆 #shorts #indianarmy #viral #video #youtubeshorts #ytshorts #shortsfeed,UChIo5xIPq5xPIyqovwsUhzg,jk explain 77,2026-04-14 02:47:00 AM,59,22,542,,0,787
zu2LjKJd3bw,trending song #short #dance 🙏,UC4MlVlZvkiYsmcwsrNZH-aA,Krishna Shah,2026-04-14 02:38:43 AM,24,22,595,6,0,6050
WYYXANAj9KE,ELE DESCOBRIU QUE O PROBLEMA NÃO ERA A LARANJA 🍊  #curiosidades #shorts,UC7iHQA24ssuIhwsgWFfwrPg,Mundo em 10,2026-04-14 02:30:37 AM,25,24,1635,38,1,8220
avM6qSSafo0,memes #foryou #rpg #memes #games  #short #shorts,UCWBxKKa8M_j0LsamLyibXAw,AlanBrasilGame,2026-04-14 02:30:02 AM,11,22,0,0,0,200
IH1CdHAO2Ls,Gula batok #videoaffiliate #shortvideo #shorts #short,UCJeRG8FWsE31hQAxDVLLEHw,Nevi Librianti,2026-04-14 02:40:15 AM,26,22,346,2,0,11900
JZL3ngRVW8w,jadeja edit 💀 #shorts #shortsfeed #viral.,UCVKYz3IUr_k_fzQkI7su6Zw,Who I am?,2026-04-14 03:01:46 AM,22,17,433,,0,390
lSmISR2X5Jg,Celana dalam wanita jumbo #celanadalam #celanadalamwanita #reels #fypシ #shortvideo #short #shorts,UChz2oqVC_-WShPxKQewQNcA,tokobejaye,2026-04-14 02:57:02 AM,39,22,382,0,0,344
ZarPUZABeoo,#short #shorts #jesus #amen #cristo #jesuscristo,UCJCmRTb1exdmD-zK9D0c_-w,Marcio Nunes RJ,2026-04-14 02:37:37 AM,35,19,589,20,1,5220
GfDKy2W6Yw0,Você quer tomar  Undaia ? #futebol #shorts #short #dribles #viral,UCVLpjKdzPU4fGkuPybeItnA,RSfutscout,2026-04-14 03:08:24 AM,14,22,2651,48,2,119
o3YwVTl-dnI,A MORANGUETE FOI VER O SAMMY! 😱🤣 #roblox #shorts ,UCp7RAjPf9M6TdTnkTGHfqOg,bruninn bs,2026-04-14 02:45:02 AM,29,20,37051,2381,21,1460000
r_Q0HZiPatA,tienes una buena mujer y no la valoras #viral #shortvideo #shorts #short,UCsTdgUJZRlUjm_sNfyx4aYg,Andres Calderón ,2026-04-14 02:37:59 AM,36,22,529,6,0,34300
lbK8ztHPXWQ,Porter House T-Bone Pot Pie Steak! #shorts #food #foodie,UClxiwY6-rgBw-VShh2WTG7Q,Foodiekiiing,2026-04-14 02:51:45 AM,68,22,643,25,2,199000
vPF_qhIDQak,Marciele lançou o Sinceridado 🎲 teve que falar quem merecia sair no lugar dela 😱 | BBB 26 | #shorts,UC8WT0kby-iTFM1W_xU7I54w,Big Brother Brasil,2026-04-14 02:30:58 AM,20,24,13885,779,25,1540000
ZOu2p_vOVbw,¡DESCUBRE TODOS LOS ERRORES en Steal a Brainrot!,UCqVOx7nEHCLwLvbGHVGcXjw,Silver ES,2026-04-14 02:30:36 AM,60,20,12890,761,19,5010000
xnLtdzEDnpM,Italian Baguette Sandwiches with Balsamic Caramelized Onions !!!,UCXv9Uldvn0NbB4SUhogZi1g,Lauren I A Bright Moment,2026-04-14 02:37:35 AM,64,22,1140,101,2,132000
SSnnDHwNuCU,Inspetor Botelho não reconhece as joias como as roubadas e inocenta Lúcia | #ANobrezaDoAmor #shorts,UCEPRQVF6hxGGM9gi1ELaWHg,TV Globo,2026-04-14 03:03:03 AM,104,24,2634,290,3,7220000
WGdGMX7xMlY,Vybz Kartel WomenFootaballJamaica🇯🇲😎 #lifemusicempire #vybzkartel #short,UCrTZljU0V8c1PJgw15NZU0w,LifeMusicEmpire TvRefix,2026-04-14 02:42:46 AM,25,10,1334,79,1,108000
N2FLbwK8HFU,a genética me quebrou! ##shortvideo #shorts #short #shortsfeed #comedia #humor #piadas #standup,UCzkq0hYkWKf-l5DPjjl7lQQ,O Valter Nunes,2026-04-14 02:52:43 AM,35,24,437,14,0,857
INlqQGPGTH4,Cat Becomes Mom To Puppy 🐱🐶 #shorts,UCxvUinf6IZA1xgjMZ2xNXEQ,Lumi's Tales,2026-04-14 02:55:00 AM,26,15,574,15,0,9370
