videoId,title,channelId,channelTitle,publishedAt,duration_sec,categoryId,viewCount,likeCount,commentCount,subscriberCount
lxcVp-tocrE,ঘরে এত সুন্দর একটা বউ থাকতে 🤣 #shorts #comedy #funny,UCTyaDtFQ6LIhEuyuXlS_AcQ,Ashutosh Bala ,2026-04-13 10:59:11 AM,50,24,1164,12,0,1390000
idC0p_cI24Y,রাজুর জন্মদিনের কেক😱 #shorts #trending #viralvideo,UCl7pkrmpKNuipiI8J8kAwrA,NLF Sohel Official,2026-04-13 10:38:18 AM,38,24,22427,222,2,183000
Tb9J6j3J7KU,Ivs4 In CS Rank🔥 Can | Clutch🤔 Watch Till End #shorts #shortsfeed #trending #b2k #tgrnrz #tondegamer,UCylKdkQ65gzbN2aL4lhMykw,ARIF PLAYZ,2026-04-13 10:51:15 AM,42,20,438,,0,6440
BZqkMjEkZl4,13日も捜索続く　行方不明の小学生の学校から約6kmの現場（2026年04月13日）,UCoQBJMzcwmXrRSHBFAlTsIw,FNNプライムオンライン,2026-04-13 11:00:06 AM,74,25,1957,26,8,2330000
GsmJuHpoUVY,Hardik the captain #ipl #shortvideo #shortsviral #trending #viral #shorts,UCKp9CO-RNCImjMFFG7GrI9Q,AB Cricinfo fan page,2026-04-13 10:51:07 AM,33,22,775,12,0,1570
oTRUATF_wYI,Oo antavaa 😘😘 #shorts #timelapse #reelschallenge,UC6irPmypcFzrNnApPa-V7cA,DIVYANSH AND VISHAKHA,2026-04-13 11:01:43 AM,8,24,10257,95,0,691000
HuZ4LrcGeS8,야구가 전부였던 시절 #학창시절,UCSR5Gc2cteyXlENpVw3dGIQ,품 POOM,2026-04-13 10:30:31 AM,96,24,990,22,0,28200
dGBzzsb6SwM,नजर नहीं लगती #💯 #motivationalvideo #motivation #inspiration #success #motivationalquotes #Short,UCl_uQaj3PjwxjcBY78Bs-Tw,Masti Milega,2026-04-13 10:53:45 AM,6,27,12083,103,0,350000
zpNxpS4F_n0,Hardik Pandya vs Krunal Pandya in IPL😁 ft. Hardik girlfriend #cricket #trending,UCYcHl_sebF_nasxXIl-vYhQ,Rahul & Munmun,2026-04-13 10:28:41 AM,26,17,79678,1931,18,4140000
WYURRX-g3aU,शादी के लिए दो लड़की | Part- 03 | #short #shortvideo #ytshorts #ravisaini,UCKs3t8uTztg-ibmq-bGkQeg,Ravi Saini,2026-04-13 10:53:08 AM,67,24,153,3,0,998
rD9RNZH3nwY,Tu Juliet Jatt Di Today Episode NEW PROMO | Syed Raza Ahmed & Jasmeet Kaur | 13th April 2026,UCfPHIZpLxI2x1RbsjUvDxcA,TV Promos India,2026-04-13 11:06:06 AM,117,24,5375,172,3,337000
2birpLnwqh0,Secret Weapons in GTA 5😱 #shorts #gta5 #gta5gameplay,UCTmqO5LM72QHqQXo_3Ri_Dg,SahilX Gaming,2026-04-13 11:02:34 AM,90,20,376,,0,3070
z00g6InCkL0,Mental Garuda Nih Bosss!! #football #shorts #timnasindonesia,UCXlF3bBHvS0eCfZ83ONri2g,GALZ,2026-04-13 11:12:26 AM,62,17,2711,23,3,983000
MftLvEu3f8Y,apa itu yaa #short #funny #comedy,UCgTHVj8uUc5hZjPE01mJKQA,Viral Banget Tv,2026-04-13 11:01:00 AM,10,22,627,5,0,7380
NxlsETDySYU,"#TIMELAPSE; START FINISH AloneBUILDLOG Cabin (Wooden House), How Build Wooden Cabin,Surviva ep 16012",UC7lR0-KCk1ZPx4XMViOzSsw,PYTRENDFUN,2026-04-13 11:00:09 AM,17,24,17643,,,1170000
Lc7sYodrrAs,🥰😍🤣 #shorts #viral #funny #comedy #trending #viralvideo #youtubeshorts #short #yt,UCfcJF4vkvikasU0xD5-vOQQ,Megha moni ma,2026-04-13 11:00:11 AM,9,23,599,3,0,52900
UV9pUqIbfBs,Money Heist Vs Police || 72.0 #parkour #moneyheist #bubblesgangz #bubblesmotion #escape #short #ai,UCqDxDSHh8_olyRstL47oSXQ,badsah actor,2026-04-13 10:53:52 AM,60,24,563,3,0,1510
G08kRCmyBbI,ho jayegi bale bale 🔥 #short #trendingshorts #ytshorts #dance #viralshort #hojayegiballeballe,UC-2dHG4e78aLt6nNWDD1wFg,meenal rawat ,2026-04-13 11:13:56 AM,30,22,382,,0,499
pidMpqMJDkc,candy saga star lollipop unboxing #shorts #trending #viral #unboxing experience,UC8IQQMzLiWb1PWfjIKbFNnA,Unboxing Experience,2026-04-13 10:36:00 AM,11,22,15078,73,1,43000
x0-akH86o9g,Thanh Tú bị trai ghẹo vì quá xinh đẹp #shorts,UC7ZcCX4PLJd6VnNVQ4hn1pA,NỤ CƯỜI VÀNG TV,2026-04-13 10:34:00 AM,59,24,5473,31,0,2190000
ecAvW8xc3oE,Grandma goes out with the robot #shorts #viralshorts,UCs2dQ3Wkaq_aEuxjfpYAW3Q,Ts News ,2026-04-13 10:30:42 AM,29,1,77590,,0,3930000
Nmoxd2o9TE8,New designs fancy silver Gold Rate Today #silverprice Payal with price #shorts #necklace #gold#vlog,UCM-IRYG4W5r8MKW1joS2mqA,shiv gold jewellery ,2026-04-13 11:00:17 AM,6,22,4366,22,0,233000
w54ZSMRuL74,China vs Salman Khan Film 🔥 | 40% Reshoot Shock! #shorts,UCF8D73bDACzW1i-K460BWlg,Samar Vision ,2026-04-13 10:31:01 AM,61,24,646,27,1,494
mxRDWYW_1ss,We do business in secret.😀😀 #short #reels #trending,UC7DNq3ieAmAAQFj1ewdRVcQ,Stable couple Official ,2026-04-13 11:06:49 AM,26,23,549,3,0,2500
VEWPkFJhonc,The girl have special power #shorts #viralshorts,UCWsV0Cnt9cj5VWJMgTNnBfQ,Sohag Facts ,2026-04-13 10:30:28 AM,76,24,879,,0,59300
xm8vx1YAoeQ,अधकुवारी गुफा आरती | Maa Vaishno Devi Adhkuwari | 13 April 2026 | #shorts #adhkuwari #vaishnodevi,UCziZy6xAlJWPzgIY4duxAeQ,Shraddha MH ONE,2026-04-13 10:46:45 AM,59,10,2139,199,32,2600000
Mz0TjZatlAc,😱,UCoivmdz-VZSZNBScRmeGMJQ,Rajdhani Ki Rani👸,2026-04-13 10:46:06 AM,27,22,1858,21,0,267000
gWRM-It74kY,老共獨愛外省黨主席原因曝光！　支持李四川就是支持鄭麗文？ #shorts #有話鏡來講,UC4LjkybVKXCDlneVXlKAbmw,鏡新聞,2026-04-13 10:33:28 AM,58,25,3201,47,3,736000
wDmBYpkZLLc,lord ganesha painting #short #shortfeed #shortvideo #art #viral,UCjuuuaQv3DpLyf2vSixk_zA,Maurya artistic hub,2026-04-13 11:00:33 AM,28,26,403,8,0,236
cLQdYJuIZ34,Chanda Chamke Cham cham ❤️ #shorts #ytshorts #viral #viralvideo,UCkwyhC6YNtebt46WPOLgaRQ,Daily Dozz ,2026-04-13 11:00:15 AM,26,22,4872,194,4,438000
WK3xsbt0uFM,Indian bike drive 3d new update new codes #automobile​ #indianbikedriving3dsupercarscheatcode,UCS0NjxD_ShtNqDUeqT1Crlg,Axioo gaming,2026-04-13 11:00:24 AM,25,20,601,,0,5750
tIOtR4uTIMg,𝑺𝒐 𝒘𝒉𝒐𝒐🌪️💿 #화사 #HWASA #SoCute #PNATION #피네이션,UCiM8arBZ-GyuBFG3wy6fEgw,HWASA,2026-04-13 10:33:06 AM,33,10,18688,1115,31,1870000
rl5pNhsI0Sk,ലച്ചു പണിയെടുക്കാൻ സമ്മതിക്കുന്നില്ല #viral #minivlog #shortvideo #shortsfeed #shorts #short #video,UCtxBeuwHdlf4fsZ5D34Mlhw,Poojas vlog With family,2026-04-13 11:04:41 AM,67,22,962,2,0,7770
q382sA4wXKk,VaibhavSuryavanshi:by excellent batting #youtubeshorts#shortfeed #cricketnews#vaibhavsuryavanshi#,UCvBK--NIIDlFU-xPRZvnbSA,Scrolll with AK,2026-04-13 10:29:25 AM,42,24,1562,58,0,26400
kyjj_t8tP-8,Gondkatira  Natural Superfood #summerdrink #shorts #shots,UC0JENx0ZnJs1Xy7sL_rOfjw,Cook with yogita ,2026-04-13 11:06:36 AM,58,22,320,2,0,7450
K9p-jEWMkqM,Franklin কি পারবে Motu কে বাঁচাতে ||‍ INDIAN BIKE DRIVING 3D #shorts #gaming #gta,UCk6QPoi81Hku5slRIDdbKDg,SUDIP GAMER,2026-04-13 10:37:02 AM,48,20,1043,13,0,254000
B6Axqm-tLy0,Papa ki *khwahish* to puri karni padegi😍#miss_swatithakur #shortvideo #shorts #food #recipe,UCWoi-HZgjugRV3Hb1K2PlSg,Miss_swatithakur,2026-04-13 11:10:45 AM,71,22,2821,,8,93100
9S1FTeW73g0,Simple and beautiful mehndi stickers #mehndi #shorts #new #shortvideo #youtubeshorts #trending,UCmaMDRx24-8iOLak6QxLypQ,Farheenmehandiart,2026-04-13 11:01:04 AM,59,27,481,,0,220000
