videoId,title,channelId,channelTitle,publishedAt,duration_sec,categoryId,viewCount,likeCount,commentCount,subscriberCount
DELhbJ2by8Q,om_Jerry-Wait #shorts #viral,UCkBY6Wyck199aJhHzn2ckUQ,Miraz Shorts 10M,2026-04-12 01:36:47 PM,37,24,3851,,0,288000
eBAsCy7ew6w,Asha Bhosle Passed Away | महाराष्ट्राचा सूर हरपला ज्येष्ठ गायिका आशा भोसलेंवं निधन,UCdOSeEq9Cs2Pco7OCn2_i5w,TV9 Marathi,2026-04-12 02:00:54 PM,79,25,4442,,1,14000000
Q3X7fj_1mP4,net lipstick #trending #hype #shorts #shortvideo #short #song #video #viralvideo #viral #makeup,UCDzYQgdcesGQzLBIXRVVkGw,𝖠𝖱𝖢𝖧𝖴 𝖪𝖤 𝖧𝖠𝖢𝖪𝖲 ,2026-04-12 02:00:01 PM,17,26,966,3,0,126000
MLvlRqiO-2I,Tenge Tenge 😛😘 #shorts #bgkimasti #trending,UCIIhbEcYB7i3dgHfXV76LzA,BG Ki Masti,2026-04-12 02:00:13 PM,10,24,7076,,0,1740000
9r23xiqImh0,Best Recipe for Vitamin B12 & B12 Benefits #shorts #vitaminb12,UCcpaUIfRmISGSHphaVJHEQw,Monika's Kitchen 21,2026-04-12 02:10:15 PM,33,26,795,6,0,119000
iz7H4dpRG4k,हरिद्वार 12 अप्रैल के ताजा दर्शन #ganga #haridwar #shortsfeed #short #youtubeshorts #ytshorts #new,UCKmw7xoCMnLLTLkc-x53pdg,sanghit vlog,2026-04-12 02:02:28 PM,36,22,235,,1,368
3iv-R0Tca2M,🤔😂😳 #funny #comedy #trending #viral #shorts,UCsqcLfXqOSf4y1SHYQSqhDQ,Hemanavya official ,2026-04-12 01:50:01 PM,17,22,729,3,8,1760
N9FInGKLGFw,মোটা জীন 🧞‍♂️😱 #islam #islamic #short #shorts #viralvideo #trending #tiktok,UC1XMZQ833d5ijIrFXwW_ffw,Shamim Islamic TV,2026-04-12 01:30:23 PM,64,22,4491,,0,227000
zgzRWFnX4nI,100 millon krdo pls | #shorts,UCJhYiD5z_vCvlEvVbMZ1DGw,Hanu Maan,2026-04-12 01:40:45 PM,18,17,4040,381,3,12100
sinp-CkVqIo,हृदयद्रावक #short #shortsvideo #shortsnews,UCM11CTqBKbRXag-GALLFSQA,MARATHI NEWS STORIES ,2026-04-12 01:43:41 PM,6,22,3784,,0,82700
XbBCkCMcV-g,Dada Ji ka Panda #aivideo #funnyshorts #shorts  #trendingshorts #viralshorts,UCqalPqWH-S6GDwsDh8WhECQ,Rajesh Creation ,2026-04-12 02:00:17 PM,24,24,687,3,0,2060
DdMo2KHEpSM,Hikmatli so'zlar islamic uzbek 0.1 ❤️#obuna_bolishni_unutmang #shorts #rek,UCai_Gzkq_1BNNVYpDLsGCAQ,Islamic uzbek 0.1,2026-04-12 02:00:04 PM,5,24,12102,15,0,81100
XZ4brsO_vWU,Abha bachao niyati ko accident se 😱😭🫣 #shorts,UCZuP5vMWyBoQ4S3z6I9DU0w,abha with mumma,2026-04-12 02:13:48 PM,18,24,70043,504,0,10000000
xfJlmcYMgZ8,Iran-US fail to reach a deal in Pakistan,UC5T7D-Dh1eDGtsAFCuwv_Sw,7NEWS Australia,2026-04-12 01:50:51 PM,110,22,3100,91,11,2180000
CZ7O6odftgs,কোন রোগের জন্য কোন শাক খাবেন জেনে রাখুন | Bangla Motivational Quotes | #short,UCIDijbObDY3uQ-1079Qbozg,Bong Motivation Zone,2026-04-12 01:44:00 PM,32,27,565,4,0,31500
bMEK39GNtNw,Army Lover Jai Hind🇮🇳🇮🇳🇮🇳Bharat Mata Ki Jai🙏🙏 #shortvideo #shortvideo #shorts #trending,UCKKeYjyawCvlt3EuhfxVwmQ,Official Shobha Singh,2026-04-12 01:55:35 PM,94,24,53996,1209,6,18900000
pGConHzb9vA,Burası hapishane değil adeta dünyadaki cehennem,UCpi_jv70749NkAmkdugyiPQ,DW Türkçe,2026-04-12 01:30:51 PM,60,25,4452,218,49,976000
