videoId,title,channelId,channelTitle,publishedAt,duration_sec,categoryId,viewCount,likeCount,commentCount,subscriberCount
i2f-n9lBJMM,GOLAÇOOOO DO PEDROOOOO 🤯🤯 #flamengo #flamengotv,UCOa-WaNwQaoyFHLCDk7qKIw,Flamengo TV,2026-04-13 04:40:40 AM,51,17,19819,2492,65,7990000
sbu5Osk534c,How To Upgrade Your Figure Shots! #shorts #tricks #actionfigure,UCuZ5-4Vt-0g29Ob9SGW4D6A,The Geek Effect,2026-04-13 04:29:43 AM,56,24,1220,45,2,71400
AswFyxoiBuA,प्यार कर फुव्वारा new nagpuri album #dancechoreography #dance #shortsfeedshort  #trending #short,UCBdC0YrQ2n9NepcGfo0Q7vw,sk nagpuri show ,2026-04-13 05:00:02 AM,31,22,176,2,0,1760
J7VgIQi4ruk,Bajarangdal ❤️#mahadev #bholenath #shorts #shreeram #hanuman #ketul #trending #song,UCJuRIc0OQOq7_wVPdczcpfg,Ketul Rathod,2026-04-13 05:00:06 AM,15,10,1143,38,0,8010000
7j25gj1Res8,Advanced yoga pose #yogaurmi #yogawithurmipandya #urmiyogaacademy #shorts #short #shortvideo #yoga,UCge6jLtU73aYXw5XmLQXiCQ,Yoga with Urmi Pandya,2026-04-13 05:00:03 AM,32,17,297,2,1,826000
puAOMEfoQCM,Why a Sequential Transmission Is a Manual 😳 #shorts,UCq5xkl31kHBnpjS4OB6RABA,Street Alpha Podcast,2026-04-13 04:33:26 AM,38,2,2262,74,6,434000
2MZNPczYS58,Not Even One Reaction… Watch This 😳🐶 #shorts,UCfGiYC3tm6Ei4SFqKURztCA,Spizy Gamer,2026-04-13 04:37:50 AM,26,22,433,19,0,268000
rQxY4MT3Jmo,FREE BRAINROTS FOR MY FAN RODEL!! 😱😱 #shorts #roblox #robloxgames #trend #nobatidao #batidao,UCJUTDah5HZ4_zfbXxFocUJA,Zerefu,2026-04-13 05:00:29 AM,39,20,460,4,0,6700
TALyHCcaySo,"#Espectacular. Dan a la ""Reina de la ketamina” 15 años de prisión por la muerte de Matthew Perry.",UC-FVhfqCwhzpJ4DTJOMMofA,Latinus_us,2026-04-13 04:39:13 AM,103,25,1144,35,0,2240000
Hbh9IJ2Bv3k,dá pra QUEBRAR vidro com UM GRITO?,UCcO3pf47GO1rxL4tlWEs5Ow,Giuliana Mafra,2026-04-13 04:28:00 AM,16,24,374022,16695,335,12500000
EcjOPSeaZm0,Trump says US will begin blockade of Strait of Hormuz after Iran talks fail,UCEkv1hU_NpLPcw4HK5Y_iYw,12NewsNow,2026-04-13 04:55:19 AM,120,25,2932,23,30,65900
zIU7vvXRpLQ,chhorile thagin #shorts,UCMth5lVTEyYUsXFzF1rneOw,Mahendra Bhusal,2026-04-13 05:15:06 AM,16,23,394,8,0,143000
ZWhcSqBBvV4,El Chico Hizo un Truco de Magia que los Dejó Sorprendidos 😱😂,UCW1hWSnSEQpyArTu7ylJmOw,sdiux,2026-04-13 04:30:00 AM,29,24,14049,305,0,7790000
EaMU-Mjz6cA,बक हो हम ना #short #video#,UC_mXkb-7e7o3y7MN1jT8cow,♥️Saraswati💞 gorakhpuriya 93,2026-04-13 05:01:55 AM,61,24,111,4,2,2210
ZIfqqGY-TqQ,Roars once again. #themasters,UCSZxaHGo1OEs06vQumIooug,The Masters,2026-04-13 04:38:12 AM,31,17,4060,674,49,741000
AL4awnpmSIY,#oraçãopoderosa #fe #deustemumapalavrapravoce #youtubeshorts #short,UCpIOuqjnPBOk-5Is9AXZrQg,@mariaines🌹,2026-04-13 04:54:04 AM,59,22,445,43,3,54400
C6bZfbliQVc,Zikri al Haq #zikir #sufi #tarikat #mursyid #turkey #shorts #videoshort #viralshorts,UCzOut8unzApsoQrgb45p_PA,Bahtera Nuh02,2026-04-13 04:50:53 AM,5,22,1269,4,1,186000
DxgBytmQkQ4,SIMON SAYS OR BE BANNED FOR POPPY PLAYTIME! 👿🎤🚫 #shorts,UCwglsoU3-8kJ4hkMdoproVg,Dumb,2026-04-13 04:30:10 AM,61,20,32449,899,4,2920000
7YdcABTIl2U,achei ouro na caverna #minecraft #survivalcominscritos #minecraftshorts #jogo #short #ouro,UCyw9vp92s2LtGT4NAWTM2Dg,Luciano_07,2026-04-13 05:14:39 AM,35,20,408,,0,22400
-mTk4j_Ndog,Chocolate disappeared… and we found the culprit 🐷😂 #Shorts,UCBMY7PV0iY31BZvMCuD1ZNw,funny shorts ,2026-04-13 04:55:00 AM,19,24,855,,0,742000
Bm9Hb02RDwc,This One Decision Ruined His Career Forever!🔥😱 / Humanity #shorts,UCsBO3nd8bi3Ci14-NCD9VDw,Sahabuddin Ahmed,2026-04-13 04:30:09 AM,117,22,278,,0,5110
nJvxdjasEys,Resumen del día #seriea #bundesliga #premierleague #laliga #futbol #charliecarrillo,UCNeIPIqi9aXIlAN4S8cXuag,Charlie Carrillo,2026-04-13 04:40:06 AM,75,17,2462,349,7,103000
6iPNAkqUWxI,जेठानी जी ने तो डरा ही दिया😱🌺#shorts #viral #short,UCsyLdJntvz3oznkmSK8bOqw,Sarita Prajapati,2026-04-13 05:08:00 AM,60,24,158,0,0,4710
gtphyTYt9Fc,Making Prototype I Poppy Playtime - Chapter 12  #shorts #poppyplaytime #huggywuggy,UCrxiiTHfd-5ngfBaDjsL8Yg,Dino Cube ,2026-04-13 04:43:11 AM,36,24,597,8,1,1930
OD9gyqKKfK8,part 23 belum pernah rasanyaa di puji :) #freefire #shorts,UCNl9iv2qIxPDlGpfP5jWsaA,RAS GAMING,2026-04-13 04:31:46 AM,46,20,987,23,1,1970
0drnozxAs_w,GTA V Stunt Funny Moments | Spider-Man vs Superheroes episode 3 #shorts,UC9Ac-RRISfXohx6SfDrvdBw,GTA Sprint,2026-04-13 04:30:01 AM,33,20,1000,8,0,11600
-C-c7xOnR00,पेपर में 90% लाना है😂🤣 #comedy #funny #trending #short,UCughKygBAiy1vd6q-7hr5Tg,Parvez Sahidi01,2026-04-13 05:00:00 AM,14,22,522,3,0,107
--DmJnyUClA,Why MyScene basically copied the Bratz dolls #shorts,UCybTUsB2tzSTC0AFYfVsKOQ,Peak Nostalgia,2026-04-13 04:30:00 AM,55,20,5212,423,12,188000
72eALeHo-7I,Coisa salgada😅 parte [03] #youtubeshorts #viralvideo #funny #short #shorts #viral,UC4qluat5vo7CJKN58v2uJCA,Jorge ls,2026-04-13 04:54:43 AM,15,22,1363,36,0,1770000
