videoId,title,channelId,channelTitle,publishedAt,duration_sec,categoryId,viewCount,likeCount,commentCount,subscriberCount
EE0WJHdHpnA,Xoài chín cây #hienonha #fruit #food #shorts,UChESp51o8mtAPvYMSUG11rg,Hiển Ở Nhà,2026-04-14 08:56:37 AM,51,22,2623,49,0,68000
rmVhW3T1tmI,"fishing game #,w /world  strongest 💪 #short video youtube #",UCbu7XqHXc-_rn2uztfRTfSw,mahadev mahadev ,2026-04-14 08:57:28 AM,16,24,452,4,0,936
CQ17VE3VgwY,Blindfold Object Pick Money😱| Familychallenge || @KAFunvideos #shorts #short,UCTWRaiv75pCuSLFFnOZVIsg,KAFunvideos,2026-04-14 08:29:25 AM,41,24,768,8,0,1310
RRVtdFIt2AM,Shaan Movie Best Scene 🔥 Amitabh Bachchan & Rishi Kapoor | #shorts #ytshorts #movie #bollywood,UCsMFyBSbS1O8QLIqR4tGA-g,Filmy_Tadka108,2026-04-14 08:50:00 AM,50,24,528,31,0,7030
gYq8KxCG6kw,최현석 놀리기 1등 김풍 ㅋㅋㅋ #shorts #냉장고를부탁해 #김풍 #최현석,UC6jS7thtGE9VXkqFumYYOmg,예능 맛집,2026-04-14 08:30:44 AM,46,24,2518,10,0,9080
esjnyXcSKPA,Yeh Rishta Kya Kehlata Hai Today Episode NEW PROMO | 14th April 2026,UCfPHIZpLxI2x1RbsjUvDxcA,TV Promos India,2026-04-14 08:41:56 AM,119,24,40494,980,5,338000
iUdB7xHl8EE,Impossible Revive 😭 Last Zone Shrink 🥹😭 #freefire #short,UCI7XfzyivvqnuZqMeUdEdHg,Rajib FF_99,2026-04-14 08:31:59 AM,53,20,626,28,1,6910
8n5Ke_BDOOY,Ya Allah 👆😱 Greatest save 😍#shorts #short #status #respect,UCgGas80NDh0oXdTGgugV69Q,Abdullah Tv,2026-04-14 08:39:35 AM,11,22,663,4,0,61000
WPmHm9s2TUk,wah ada raksasa besarr jangan kejar aku #short manahyderabad,UCUNvQOLDMD12JGY4wkBgfrw,Virhanty rahma gani,2026-04-14 08:30:45 AM,22,22,3588,37,0,1680000
VfYIpLOIuXc,सारा दाई पटाबे🙄😂 #cg #comedy #cgcomedy #funny #shorts #ytshorts #viral #trending #explore,UC068H6Gx8d9G1KYF7XtVdPA,OFFICIAL_DK_BHAI_07,2026-04-14 08:37:43 AM,40,22,2343,39,0,3110
7ISzFZ-LHmw,"Yeh Rishta Kya Kehlata Hai NEW PROMO | 14th April 2026 | Meher Attacks Armaan, Maira Saves Abhira",UC6i3I4xGqEad1qRSOvVlncA,Telly Tashan,2026-04-14 08:54:37 AM,60,24,1462,21,0,2060000
aOpsrkc00Qg,kuch nahi samjhte 😏 #short #sidhumoosewala,UCY9PCV92EG-NaQn28LrPcZQ,RhythmBytesss,2026-04-14 08:29:24 AM,12,10,346,21,1,41
RKAfj1W4QLg,ಹೊರ್ಮುಜ್‌ ಜಲಸಂಧಿ ನಮಗೆ ಮುಕ್ತವಾಗಿದೆ ಎಂದ ಚೀನಾ | China | Donald Trump | Strait of Hormuz,UCl-OodciBGZ0k8K8rBZGe4w,Public TV,2026-04-14 08:53:36 AM,88,25,2056,60,1,6460000
