videoId,title,channelId,channelTitle,publishedAt,duration_sec,categoryId,viewCount,likeCount,commentCount,subscriberCount
rfISkiispkk,ಸಿದ್ದು - ಶಾರದಾ ಪಾಲಿಗೆ ಶತ್ರುವಾಗಿ ಉಳೀತಾಳಾ ಜ್ಯೋತಿಕಾ? | Ep 409 | 13 Apr 2026 | Sharade,UCfDJ4ddhqt2bDdQyVvYsWcA, Star Suvarna,2026-04-13 04:00:36 PM,59,24,1500,29,2,4000000
xoPJnRGzTkg,Train Your Brain for Success #short,UCNmmMpMzRbqzl_AI5Xz4eLw,The Smart Life,2026-04-13 04:06:19 PM,47,27,300,,1,7720
nYGc3TJLrRk,ଗୁପ୍ତ ଧନ ⚱️😳#funny #funnycouple #shorts #trending #viral,UClKswiZLj8HArQyKJ20n-Yw,ODISHA-AMAZING-XYZ,2026-04-13 03:35:31 PM,30,22,1623,,0,12100
l515r1AiJTM,Meri jholi chhoti pad Gai re,UCK2B2iqZxWkq85b6eJeolGg,Suman vlogs ,2026-04-13 03:38:14 PM,21,23,7766,346,1,330000
tpZh_oaAmcE,La VÉRITÉ sur BOWSER JR 😭 #mario,UCz_fe6KVE61lHCQ9CX5uFbw,🟥 MORGAN PRESENTE ⬜️,2026-04-13 03:27:29 PM,21,1,8771,846,7,204000
dzkQ2gYIM4s,쿠터뷰 #88,UCM9XzN_3lmh2RWzZasqdrxA,겜talks,2026-04-13 03:31:03 PM,27,20,4876,294,20,96600
WHW-uzfd2Xw,US military to block traffic in and out of Iranian ports on Monday,UCfmkz6A3aTJwJzox2xhAuRw,WRAL,2026-04-13 03:43:52 PM,96,25,3687,206,203,392000
jkWVudyl_Zo,தமிழக தேர்தல் 2026 - எந்த கட்சிக்கு வெற்றி? Open statement by public! | Maalaimalar,UCW6dxmWbJdMJAt1imZhoydA,Maalaimalar,2026-04-13 03:31:09 PM,41,25,4315,95,1,558000
zOTVuz3f0pU,granny grandpa chapter 1 funny short video 🤣🤯#granny #gaming #shorts #video,UCElXqWHTqAeVDm5wGph1JQg,Pappu gamer pk ,2026-04-13 03:54:51 PM,55,20,2541,,0,53800
G35vrUZ4id0,먼저 먹지 좀 말라고...! #meme #memes #animation,UCInT34AJQaNyQ1V1PTEpv7w,HOWCOW uuu,2026-04-13 03:30:33 PM,24,20,7871,888,22,2170000
jI4R-ksfyKs,"Muka Berubah Total, 23 Cewek Ini Tertahan di Imigrasi Korea 🤯",UC2y-p02f8_c9HdGQxyOM-BA,Sudah Sarjana,2026-04-13 03:31:17 PM,50,22,57057,4771,50,179000
8YLXwO-czOo,Baba ka Chamatkar l Twisted Sagar l #comedy #funny #shorts #youtubeshorts #youtube #reels #viral,UC0kF2Y47aX1WVMyAaY13FXQ,Twisted Sagar,2026-04-13 03:30:04 PM,94,23,2374,144,11,94900
Jma73UZGYxw,#sadstatys #sadstatus #sadshayari #sad_status #sad #sadstory #shorts #shortvideo #short #shortsvideo,UCb-F5OWP3WuM5yyAdSWfMVg,RATAN SIROHIWAL ,2026-04-13 04:00:10 PM,25,22,344,4,0,595
TtFwMxjtV8E,名探偵コナンに関する面白い雑学【その13】 #雑学 #shorts #アニメ #漫画 #名探偵コナン,UCWoagJNIltv4IbJnfHgkjkA,アニメ雑学の教室,2026-04-13 03:30:50 PM,54,22,1509,25,1,663
u_Je8Rl824M,Jungkook jaisa koi nahi #trending #short #viral #ytshort #explore #10mviews #btsarmy #shortfeed #😍💜,UCt7xlm--jGlZ3lkWNZ0sswg,Bts 💜Army forever maruti 🚩,2026-04-13 04:00:40 PM,14,27,1500,27,0,2940
IuXC_Nszs8Y,How Syrians shape the German economy | DW News,UCknLrEdhRCp1aegoMqRaCZg,DW News,2026-04-13 04:01:18 PM,92,25,1069,36,3,6230000
UdwkVECffEI,Your BTS Gift 🎁💜 #shorts #bts #trending,UCc09ltQfbRrkdbkL9UsGHJg,Chill Girl,2026-04-13 04:08:00 PM,48,24,364,,0,19500
eKKgVwI7mJI,om jai shiv omkara #bhajan #bhakti song #aarti #short video,UCUZMr0XtZ_ns2KWWAlR9qkQ,Devi's grace,2026-04-13 03:56:26 PM,16,22,960,36,0,2020
keywqiTD4PI,Suttum Vizhi Sudare | Episode Promo | 13th April 2026,UCvrhwpnp2DHYQ1CbXby9ypQ,Vijay Television,2026-04-13 03:30:00 PM,54,24,23499,538,1,28300000
TwITwNeYlEU,Class 11 - Uday 2027 First FREE Class 🔥 #shorts @pwcommercewallahclass11,UCphU2bAGmw304CFAzy0Enuw,Physics Wallah Foundation,2026-04-13 03:45:00 PM,21,27,6758,296,17,6410000
hgjjFrpex2Q,我的世界：不同玩家使用落地水，最后那个你是来搞笑的吧！,UChf6vvH5ma2ReA9AT6mtFqw,我的世界细狗,2026-04-13 03:31:14 PM,60,20,1293,42,,101000
3Yb12t3VNvw,Snapchat filter aur chota bhai 😂🔥| Indian family #shorts #funny,UCFr3SAeVadBMsq_SjnF_idw,Sohit is Back,2026-04-13 04:00:03 PM,30,24,3259,,1,3440000
t-EGyz0Ynqc,Minecraft Logic...💀#minecraft #short,UCWC9ZaxEKCaFtrdjgPTdTwg,@minefaiz,2026-04-13 04:00:43 PM,30,20,1198,,1,424
0oVdbZiWejQ,மாட்டுவண்டி #kovilpatti #reel #reelsindia #reelsshorts #viralshorts #short #viral #pattimandram,UCJYR_cnFHhZQV-GhdETUAyQ,Smart Kovilpatti,2026-04-13 03:48:27 PM,19,22,789,7,0,10200
2lA5n-HoIlw,Jasmine fun With Jasim #funnyvideos #funny #shorts,UCf2yGd_nHXKV5rQZQWM5c0A,Ai Telugu Stories,2026-04-13 03:28:50 PM,28,22,1291,,0,15900
_g6S6ETbA3E,🔥 “IPL 2026 🔥 King Kohli Entry 😎 #shorts #youtubeshorts #viratkohli #viralshortsvideo #kingkohli,UCOS-lXCnXi20b1FkGWLyCvQ,Real Sachin K,2026-04-13 03:33:00 PM,18,22,4170,77,9,512
O6b4yFHLj1k,Série - Doomu Baay - Episode 48 - Bande annonce,UCqe0sSESmaQbLFdTExctQLA,Marodi TV Sénégal,2026-04-13 03:30:00 PM,68,24,57053,5527,63,8680000
ESiwDmy1ERU,Saree Chamakdar #trending #dance #short,UCBjM3ibFolBA-ZguLrh7iTQ,Kiran kushwaha official ,2026-04-13 03:54:22 PM,31,24,470,6,0,2980
_lfz5DgUkwU,"[포켓몬] 마스카나, 포챔스에 참전!",UC6QnM4eXp_4QaC8KFMfIy1g,하낌 HAKKIM,2026-04-13 03:30:54 PM,33,1,4349,1736,41,846000
mdMKv2FkGhs,Why Soldiers Removed This Part From the M16 #shorts,UCNnorTJnsK-xBrU4yq5LPew,The Historian,2026-04-13 03:45:34 PM,53,22,518,16,0,134000
EoAdlEP-Umw,"Transform Your Home with These Cool Tools! 🔧 #shorts #gadgets"" 116.",UCK3Tf4py4WxDmd1yYVpg3hg,@Saloni Rajbhar 999,2026-04-13 03:44:33 PM,10,10,775,23,3,249000
JPtGJ5Wta-s,【速報】子どもとみられる遺体が見つかる　身元の確認急ぐ　小6男児が行方不明となっている京都・南丹市,UCv7_krlrre3GQi79d4guxHQ,読売テレビニュース,2026-04-13 03:44:21 PM,42,25,3827,189,93,957000
INw04jE1Oc4,Teściowa znowu w akcji 😱 #humor #śmieszne #short #kabaret #vital,UCAJluLlq9WrV5_RkZWO8rsA,ireneusz_jestem,2026-04-13 03:43:51 PM,25,23,1608,68,2,215000
k70vcZ4JpaY,मां दुर्गा हमेशा तुम्हारे साथ हैं। 🌺🙏 #short #bhakti 🙏 #motivational #YouTube #feed,UCVQ8QqjMWKVBxiaLwSW7bDg,Ravi_Jay Shri Ram,2026-04-13 04:04:28 PM,22,22,277,15,1,289
1sr05r_Ki4M,আমি অপেক্ষা করবো তবে তোমার ফেরার জন্য নয় 🦚❤️#krishnabani #short,UCSnI9VBhOHKYUKwKM4LT9KQ,Krishna Katha Bani77,2026-04-13 04:00:04 PM,25,10,516,17,0,10900
_iluyWynK9o,चीनी चोर चींटी 😱😀 #funny #short 😀❤🔥 #ट्रेडिंग,UCs56xcmVZysE40HNH1T9XFw,Sumit Kushwah,2026-04-13 03:52:10 PM,22,24,895,,1,903
S4EVyhY-dI4,All Breathing Forms in Demon Slayer | Explained #shorts #anime #demonslayer,UC6vNIxk4yY1sbez1r3eKTkA,Chitratoonimetion,2026-04-13 03:56:12 PM,37,24,545,,3,1020
RI0H0phzPGc,ग्रैनी का सभी वर्जिन #gaming #viral #ytshorts #shortfeed #granny #shorts #subscribe #short #youtubes,UCmEEipZfjGhS70K5GsLQSBQ,joking jak.500k views,2026-04-13 04:00:27 PM,11,23,611,1,0,4790
J9Tz3g9R90Y,【速報】京都・南丹市で子どもとみられる遺体が見つかる　不明の11歳男児との関連捜査(2026年4月13日),UCGCZAYq5Xxojl_tSXcVJhiQ,ANNnewsCH,2026-04-13 03:44:23 PM,106,25,235186,2024,909,4950000
4g9f7X6yZGw,Zakir Nagar’s Best Burgers🍔@the_burger_bliss_okhla #viral #food #youtubeshorts #shortvideo #shorts,UCEqAG0Q5jTE7KH42AW5Knsw,Fun2Desi ,2026-04-13 04:04:54 PM,88,24,328,13,0,10500
K2bC7oqriQE,muskmelon sharbat 😋#youtubeshorts #short #viral #summer #food #video #trending #milkshake #drink,UC5vsst92htSsUxDHU3IiDfw,Not So Famous Cook,2026-04-13 04:11:19 PM,51,22,499,1,0,18100
NONRqcGZSbA,Pengadaan TAB BGN #dialectique #dialektika #pravowo #gibran #jokowi #mulyono #mbg #bgn,UC6FRCfvrZG97pGKrKgbpkLA,Dialectique,2026-04-13 03:30:39 PM,55,27,12713,540,111,275000
UfdedJS_F8M,मजा कुरकुरे खाना है #funny #video #viral #short 😮🤤👍,UCIIx9xy_vyBy179UKWsCiFw,Aman Verma 4m.,2026-04-13 03:56:34 PM,10,22,2210,15,,891
Bwdaq2_qVM0,saree Chamakder #trending #dance #new song #short video📸💃❤️❤️🥰🌹🔥🔥💯🔥,UCqaResv2QEmq6W_qavUinow,Rajib.Suchitra official,2026-04-13 03:50:34 PM,32,24,690,3,0,11100
9BLuO6GWxss,JJ Draw Home or School 😡😐 - MAIZEN Minecraft Animation #shorts #roblox #memes #animation,UC53S36nl0WGwoIVqXP6Ojrg,Rukhsana Khatun,2026-04-13 03:58:17 PM,6,24,10707,,1,135000
tFw8dnZoe1k,"😱 पूर्णिमा का रहस्यः भेड़िये वाला बच्चा""#shorts",UCovOwNX_PXlSmqv7J4UWiOQ,Cine Mezo,2026-04-13 03:51:55 PM,77,22,1472,,,229000
zAsfAGBjcy0,#HotstarSpecials #Resort now streaming only on #JioHotstar,UC8lPjTzRiG37n1Q2kpz3Rfg,JioHotstar Tamil,2026-04-13 03:30:11 PM,64,1,4339,260,1,1940000
I4cQ-zcM_-w,#pov : putri kerajaan asli,UCM5IAL2Z-gu8jBtdoWiizNQ,Helena Oryzani,2026-04-13 03:49:39 PM,30,24,40328,858,17,14500000
3uWq3rqimLc,Ronaldo Missed… But Spider-Man Made History! | #spiderman #ronaldo #funny #shorts,UCcI2ZlKUx_MML6bp5FqET_A,Mr Johacool,2026-04-13 03:30:00 PM,22,24,2115,,0,1090000
VSwzPuiTiZk,😲 🍳 5 Smart Cooking Hacks That Actually Work! 🤯 #shorts #kitchenhacks #viral,UCXXLZPJftR2UiXD7Xg9j2hw,Fact about Fix,2026-04-13 04:00:30 PM,30,27,911,14,0,1020
ED_9b9PkTnQ,Life ka 1st experiment 🧪 😂🔥| Indian family || ￼#shorts #indian #comedy #b￼,UCHPDsrqcsp2WbhbVXhmXJ5g,anup raj mishra anup and ritu,2026-04-13 03:29:30 PM,23,23,4350,,0,262000
xU3ZNmqa1u4,अचानक से पारो रंभा से टकरा गई। #shorts #movie #explore 🥰,UC-zcf1Kmgg4UfqvEOwtDmwg,The Rubby ,2026-04-13 04:09:38 PM,56,24,756,41,0,15600
sM285dYfTfc,ଅଣ୍ଡା ସିଝା ପଖାଳ ଭାତ |#short #youtubeshorts #eating #short #villagelif,UCTMVEaZfQP8r4G8cMSS75yA,ମୁଁ Odia Vlogger ,2026-04-13 03:45:10 PM,21,22,632,,0,14300
E5p2CnIaToM,Pants folding new trick 😎💡 #priyalkukreja #shorts #ytshorts,UCzEAWIWMigRBbulQ6yVlilg,Priyal Kukreja,2026-04-13 04:00:08 PM,22,22,18329,331,11,46200000
3M3MWFguVFg,মাথা এখন গরম হয়ে গেছে 🤣 #shorts #comedy #vairalvideo,UCYVa_8loh3rWURa97yEXQvg,Mk Mita Bag,2026-04-13 03:45:52 PM,24,10,7688,57,0,256000
V-5UhaXVYfo,"【每日必看】不撤離就開火! 伊朗連3次""最後警告""美艦對話曝光 20260413",UCpu3bemTQwAU8PqM4kJdoEQ,中天新聞,2026-04-13 03:46:05 PM,108,25,2275,17,4,3210000
AyeTJ0loHiA,"NAMA MAHALINI DARI KATA ""MAHAL INI"" 😂 #mahalini #radityadika #shorts",UCAacyxbqXo2KdKbm9o8cNMg,Podcast Ploudrest,2026-04-13 03:51:57 PM,68,22,3516,68,0,76200
tpE2yoG7Kxs,"사우디, UAE ""소스코드도 줘"" 韓 '그럼 KF-21 사지마' 단호 / 여의도튜브",UClErHbdZKUnD1NyIUeQWvuQ,MTN 머니투데이방송,2026-04-13 03:30:00 PM,47,25,4282,198,22,1160000
WbtB6umyU0M,OMG 🤯😱 #short #shorts #viral #shortvideo #viralvideo #trending #foryou #vlog,UCr2EqR-wafEDud4BBXf8ziA,Akki Vlogs,2026-04-13 04:15:28 PM,49,22,1121,12,0,394000
KgsMkpFiyW4,😱 इंसान को कोयला बनाने वाला कातिल #shorts #movie,UCJ8YFIoiO2jTAPNhIAVNGqw,Plotory Explainer,2026-04-13 03:48:55 PM,107,22,4498,119,0,240000
qL7I3g_GLGs,नीतीश से CM पद जबरन छीना गया? BJP के एमएलसी हरि सहनी के बयान से बड़ा खुलासा #shortvideo #shorts,UCD2fLRSLsou1D2Fv--flFgQ,4PM UP,2026-04-13 04:00:38 PM,53,25,1626,63,1,1820000
9QoL8NCmJN0,DIY clay Premanand Maharaj ji idol || clay work #shotrs #short #diy #clay,UCNKasEWK9TUPx3UyHPDdyRg,Clay Creations world,2026-04-13 04:00:06 PM,22,26,444,4,1,341
KjbeKOipqw4,🤣🤣 #comedy #funny #entertainment #comedyvideo #funnyvideo #shortsfeed #shorts #telugucomedy,UCunY-2G8wyTQxOpbTnesY9g,ROYALNITHINYT,2026-04-13 04:12:39 PM,37,22,922,24,0,14200
WsWzTV6supI,Sadi ke sath matching bangle ☺️confusing 🤨 #minivlog #minivlog #shortvideo #shorts #shortsfeed,UCt_0WJNTTKb1YtIuMrnq0lA,Royal Shakti Vlogs,2026-04-13 03:44:24 PM,48,22,1631,61,3,203000
Pfpn74-8kZo,Teacher be like: Hum toh aise hi khele 😂🔥 #shorts #schoollife #funny #cricket #funnyvideo,UCxDxJWheS7bSf3qiZYL5PQg,memes 4 idiots ,2026-04-13 03:58:46 PM,34,23,3227,,0,38700
huswivwFjWc,How to Lift a Fallen Bike Easily 😱 #shorts #viral,UCc1mHKVWV6CerYsR3f0tqFA,Facto Prashant ,2026-04-13 03:34:01 PM,29,22,4155,,1,727000
clNaQQxawWI,Latest Trouser Design ✨ #shorts #shortsfeed #trousers,UC-F1LmWYN5iRD123OxnZ6CQ,Nagma Fashions,2026-04-13 03:46:27 PM,61,26,1295,32,1,217000
zDJA_r8TE5s,khan sir motivational speech | khan sir video | #motivation #shorts #khansir #ips #ias #jayakishori,UCMYSV8b8s16A_AuBvaP7lwg,Knowledge Vault,2026-04-13 03:49:38 PM,8,27,25283,,0,39100
G5UvPwM9KRk,nakali saap #comedy #entertament #funny #youtubeshort #short,UCv4RtVWOyiayRRcrqPC6_cw,NSM MAGAR,2026-04-13 04:00:10 PM,20,23,714,6,0,164000
QdgMZr2fyQk,#shorts - Padutha Theeyaga Every Monday - Thueday 9:30 PM On ETV #Singingshow #etvshorts,UCSs9H1cyB3OHdy8wkit8ZKg,etvteluguindia,2026-04-13 03:45:02 PM,54,24,8396,48,0,23400000
LkZHREV3t0s,देसी खाना 😍 #desi #khana #food #rajasthani #cooking #home #homemade #youtubeshorts #shorts #reel,UCLBZruoFSpls7w6KOfOV0Aw,YASH CHOUDHARY 04,2026-04-13 03:30:15 PM,49,22,30636,1323,21,4620000
